,density,env,Run,BurnedOut,height,width
8602,0.87,0.003,8602,0.9930899458712427,100,100
8603,0.87,0.004,8603,0.9914962077683291,100,100
8604,0.87,0.005,8604,0.9940223014139556,100,100
8605,0.87,0.006,8605,0.9915544396256563,100,100
8606,0.87,0.007,8606,0.9922036230222426,100,100
8607,0.87,0.008,8607,0.989358010410642,100,100
8608,0.87,0.009000000000000001,8608,0.9940585009140768,100,100
8609,0.87,0.01,8609,0.9918183913344089,100,100
8610,0.87,0.011,8610,0.9923279514485286,100,100
8611,0.87,0.012,8611,0.9914962077683291,100,100
8612,0.87,0.013000000000000001,8612,0.9926411406232034,100,100
8613,0.87,0.014,8613,0.990219767575653,100,100
8614,0.87,0.015,8614,0.9919121894858464,100,100
8615,0.87,0.016,8615,0.9926377545151271,100,100
8616,0.87,0.017,8616,0.992631821321667,100,100
8617,0.87,0.018000000000000002,8617,0.9937629937629938,100,100
8618,0.87,0.019,8618,0.9948618406028774,100,100
8619,0.87,0.02,8619,0.9926386013342535,100,100
8620,0.87,0.021,8620,0.994837081229922,100,100
8621,0.87,0.022,8621,0.9930986887508627,100,100
8622,0.87,0.023,8622,0.987287645903155,100,100
8623,0.87,0.024,8623,0.9866712627829484,100,100
8624,0.87,0.025,8624,0.9930835734870317,100,100
8625,0.87,0.026000000000000002,8625,0.9912824042211517,100,100
8626,0.87,0.027,8626,0.9931436407267741,100,100
8627,0.87,0.028,8627,0.9936562860438293,100,100
8628,0.87,0.029,8628,0.9879213160013804,100,100
8629,0.87,0.03,8629,0.991467773550098,100,100
8630,0.87,0.031,8630,0.9938009413385375,100,100
8631,0.87,0.032,8631,0.9931878535965823,100,100
8632,0.87,0.033,8632,0.9923121055651176,100,100
8633,0.87,0.034,8633,0.9905048633626679,100,100
8634,0.87,0.035,8634,0.9876300578034682,100,100
8635,0.87,0.036000000000000004,8635,0.9939115450890293,100,100
8636,0.87,0.037,8636,0.991231106495904,100,100
8637,0.87,0.038,8637,0.9907163323782235,100,100
8638,0.87,0.039,8638,0.9945142857142857,100,100
8639,0.87,0.04,8639,0.9933363970588235,100,100
8640,0.87,0.041,8640,0.9919770773638968,100,100
8641,0.87,0.042,8641,0.9910642685301867,100,100
8642,0.87,0.043000000000000003,8642,0.9946297989031079,100,100
8643,0.87,0.044,8643,0.9919429097605893,100,100
8644,0.87,0.045,8644,0.992588369441277,100,100
8645,0.87,0.046,8645,0.993124785149536,100,100
8646,0.87,0.047,8646,0.9914726895598064,100,100
8647,0.87,0.048,8647,0.9922793270338788,100,100
8648,0.87,0.049,8648,0.9902366184240754,100,100
8649,0.87,0.05,8649,0.9896361123906035,100,100
8650,0.87,0.051000000000000004,8650,0.9943845977538391,100,100
8651,0.87,0.052000000000000005,8651,0.9928082191780822,100,100
8652,0.87,0.053,8652,0.9933516735442458,100,100
8653,0.87,0.054,8653,0.9930843706777317,100,100
8654,0.87,0.055,8654,0.9922641727283223,100,100
8655,0.87,0.056,8655,0.9876754536117768,100,100
8656,0.87,0.057,8656,0.9928980526918672,100,100
8657,0.87,0.058,8657,0.991556789266713,100,100
8658,0.87,0.059000000000000004,8658,0.9904377880184332,100,100
8659,0.87,0.06,8659,0.9889515479341696,100,100
8660,0.87,0.061,8660,0.9933017669476845,100,100
8661,0.87,0.062,8661,0.9912098080037012,100,100
8662,0.87,0.063,8662,0.99320824220099,100,100
8663,0.87,0.064,8663,0.9934938933911653,100,100
8664,0.87,0.065,8664,0.9935683932468129,100,100
8665,0.87,0.066,8665,0.9898146028839552,100,100
8666,0.87,0.067,8666,0.9932004148899389,100,100
8667,0.87,0.068,8667,0.9911676990135352,100,100
8668,0.87,0.069,8668,0.9932051134400552,100,100
8669,0.87,0.07,8669,0.9926932298207558,100,100
8670,0.87,0.07100000000000001,8670,0.9940807799442897,100,100
8671,0.87,0.07200000000000001,8671,0.9883412212859287,100,100
8672,0.87,0.073,8672,0.9920129644634795,100,100
8673,0.87,0.074,8673,0.9920916905444126,100,100
8674,0.87,0.075,8674,0.9921704087507196,100,100
8675,0.87,0.076,8675,0.9939010356731875,100,100
8676,0.87,0.077,8676,0.9922285714285715,100,100
8677,0.87,0.078,8677,0.9915234822451318,100,100
8678,0.87,0.079,8678,0.9903536977491961,100,100
8679,0.87,0.08,8679,0.9878668823665357,100,100
8680,0.87,0.081,8680,0.9916024387438168,100,100
8681,0.87,0.082,8681,0.9901983394833949,100,100
8682,0.87,0.083,8682,0.9923270728355474,100,100
8683,0.87,0.084,8683,0.9892189471269641,100,100
8684,0.87,0.085,8684,0.9947071683350592,100,100
8685,0.87,0.08600000000000001,8685,0.992526158445441,100,100
8686,0.87,0.08700000000000001,8686,0.9919456909446553,100,100
8687,0.87,0.088,8687,0.9949261992619927,100,100
8688,0.87,0.089,8688,0.9927644424026645,100,100
8689,0.87,0.09,8689,0.9911514594346127,100,100
8690,0.87,0.091,8690,0.9923253150057274,100,100
8691,0.87,0.092,8691,0.9948536139066788,100,100
8692,0.87,0.093,8692,0.9944694089180781,100,100
8693,0.87,0.094,8693,0.9920980302336234,100,100
8694,0.87,0.095,8694,0.992267743796884,100,100
8695,0.87,0.096,8695,0.9929747783024301,100,100
8696,0.87,0.097,8696,0.9942824471126358,100,100
8697,0.87,0.098,8697,0.9943916676204647,100,100
8698,0.87,0.099,8698,0.9957554204428128,100,100
8699,0.87,0.1,8699,0.9918531267928858,100,100
8700,0.88,0.001,8700,0.9950113378684807,100,100
8701,0.88,0.002,8701,0.9940727231277784,100,100
8702,0.88,0.003,8702,0.9940888939411163,100,100
8703,0.88,0.004,8703,0.9957916287534122,100,100
8704,0.88,0.005,8704,0.9927165130306134,100,100
8705,0.88,0.006,8705,0.9963755804734398,100,100
8706,0.88,0.007,8706,0.9943162441741503,100,100
8707,0.88,0.008,8707,0.9948904280685819,100,100
8708,0.88,0.009000000000000001,8708,0.9923664122137404,100,100
8709,0.88,0.01,8709,0.9941966317705963,100,100
8710,0.88,0.011,8710,0.9951202905129369,100,100
8711,0.88,0.012,8711,0.9938608458390177,100,100
8712,0.88,0.013000000000000001,8712,0.9915755919854281,100,100
8713,0.88,0.014,8713,0.9951302378255945,100,100
8714,0.88,0.015,8714,0.9936773173760867,100,100
8715,0.88,0.016,8715,0.9929521427759463,100,100
8716,0.88,0.017,8716,0.9951225045372051,100,100
8717,0.88,0.018000000000000002,8717,0.9913616731075244,100,100
8718,0.88,0.019,8718,0.994105644978463,100,100
8719,0.88,0.02,8719,0.9950834667276469,100,100
8720,0.88,0.021,8720,0.9937768725956099,100,100
8721,0.88,0.022,8721,0.9927131959467153,100,100
8722,0.88,0.023,8722,0.9932809475002847,100,100
8723,0.88,0.024,8723,0.9922374429223745,100,100
8724,0.88,0.025,8724,0.9922972360670593,100,100
8725,0.88,0.026000000000000002,8725,0.9930799773114011,100,100
8726,0.88,0.027,8726,0.9913419913419913,100,100
8727,0.88,0.028,8727,0.9901792851433139,100,100
8728,0.88,0.029,8728,0.994630412430024,100,100
8729,0.88,0.03,8729,0.9912728097019154,100,100
8730,0.88,0.031,8730,0.9953483095076016,100,100
8731,0.88,0.032,8731,0.9925356254241122,100,100
8732,0.88,0.033,8732,0.9917224175076539,100,100
8733,0.88,0.034,8733,0.9893871961656967,100,100
8734,0.88,0.035,8734,0.995335077938332,100,100
8735,0.88,0.036000000000000004,8735,0.9936029243774275,100,100
8736,0.88,0.037,8736,0.9955691888207225,100,100
8737,0.88,0.038,8737,0.9926940639269406,100,100
8738,0.88,0.039,8738,0.9918135304150085,100,100
8739,0.88,0.04,8739,0.9932992617830778,100,100
8740,0.88,0.041,8740,0.9926077561696804,100,100
8741,0.88,0.042,8741,0.9931880108991825,100,100
8742,0.88,0.043000000000000003,8742,0.9919592298980747,100,100
8743,0.88,0.044,8743,0.9933714285714286,100,100
8744,0.88,0.045,8744,0.9941474395047833,100,100
8745,0.88,0.046,8745,0.995254773471924,100,100
8746,0.88,0.047,8746,0.9932725199543899,100,100
8747,0.88,0.048,8747,0.993960113960114,100,100
8748,0.88,0.049,8748,0.9928213309024613,100,100
8749,0.88,0.05,8749,0.9921268827019626,100,100
8750,0.88,0.051000000000000004,8750,0.9923629317223299,100,100
8751,0.88,0.052000000000000005,8751,0.9945553539019963,100,100
8752,0.88,0.053,8752,0.9938817131203264,100,100
8753,0.88,0.054,8753,0.9884183036221188,100,100
8754,0.88,0.055,8754,0.9918042117245305,100,100
8755,0.88,0.056,8755,0.9918212187535999,100,100
8756,0.88,0.057,8756,0.9935190449118817,100,100
8757,0.88,0.058,8757,0.9958899417741751,100,100
8758,0.88,0.059000000000000004,8758,0.9945073807071747,100,100
8759,0.88,0.06,8759,0.9927065527065527,100,100
8760,0.88,0.061,8760,0.9946898655519151,100,100
8761,0.88,0.062,8761,0.9931934203062961,100,100
8762,0.88,0.063,8762,0.9932648401826484,100,100
8763,0.88,0.064,8763,0.9924965893587995,100,100
8764,0.88,0.065,8764,0.9927189988623436,100,100
8765,0.88,0.066,8765,0.9927347031445113,100,100
8766,0.88,0.067,8766,0.9936687394007914,100,100
8767,0.88,0.068,8767,0.9924717691342535,100,100
8768,0.88,0.069,8768,0.9953598913535536,100,100
8769,0.88,0.07,8769,0.9937279051203102,100,100
8770,0.88,0.07100000000000001,8770,0.9945510273583835,100,100
8771,0.88,0.07200000000000001,8771,0.9940922517609634,100,100
8772,0.88,0.073,8772,0.9932264619552946,100,100
8773,0.88,0.074,8773,0.9900775547445255,100,100
8774,0.88,0.075,8774,0.9913968757074938,100,100
8775,0.88,0.076,8775,0.9928829643018527,100,100
8776,0.88,0.077,8776,0.9952153110047847,100,100
8777,0.88,0.078,8777,0.9940395861448493,100,100
8778,0.88,0.079,8778,0.9911232502560601,100,100
8779,0.88,0.08,8779,0.9907271288024426,100,100
8780,0.88,0.081,8780,0.9912050256996002,100,100
8781,0.88,0.082,8781,0.9946693886809572,100,100
8782,0.88,0.083,8782,0.9932142049310111,100,100
8783,0.88,0.084,8783,0.988962221210742,100,100
8784,0.88,0.085,8784,0.9900832098483985,100,100
8785,0.88,0.08600000000000001,8785,0.9915119963784518,100,100
8786,0.88,0.08700000000000001,8786,0.9912460209185994,100,100
8787,0.88,0.088,8787,0.9940018107741059,100,100
8788,0.88,0.089,8788,0.9869481330155487,100,100
8789,0.88,0.09,8789,0.9936716013108826,100,100
8790,0.88,0.091,8790,0.9954612504255078,100,100
8791,0.88,0.092,8791,0.9960267907821546,100,100
8792,0.88,0.093,8792,0.9948944860449285,100,100
8793,0.88,0.094,8793,0.9934618031658637,100,100
8794,0.88,0.095,8794,0.994563986409966,100,100
8795,0.88,0.096,8795,0.996043856674579,100,100
8796,0.88,0.097,8796,0.9944146814088681,100,100
8797,0.88,0.098,8797,0.9908519153802172,100,100
8798,0.88,0.099,8798,0.9926010244735345,100,100
8799,0.88,0.1,8799,0.9952223865316802,100,100
8800,0.89,0.001,8800,0.9924413357400722,100,100
8801,0.89,0.002,8801,0.9949443882709808,100,100
8802,0.89,0.003,8802,0.9947143499775079,100,100
8803,0.89,0.004,8803,0.9943769680611786,100,100
8804,0.89,0.005,8804,0.9934455870719855,100,100
8805,0.89,0.006,8805,0.9927854807800699,100,100
8806,0.89,0.007,8806,0.9939113767053783,100,100
8807,0.89,0.008,8807,0.99326825984517,100,100
8808,0.89,0.009000000000000001,8808,0.996640161272259,100,100
8809,0.89,0.01,8809,0.994740376007162,100,100
8810,0.89,0.011,8810,0.9932773109243698,100,100
8811,0.89,0.012,8811,0.9956105796285875,100,100
8812,0.89,0.013000000000000001,8812,0.9926711015898072,100,100
8813,0.89,0.014,8813,0.9941494149414941,100,100
8814,0.89,0.015,8814,0.9957327344188658,100,100
8815,0.89,0.016,8815,0.995970900951315,100,100
8816,0.89,0.017,8816,0.9958575906851769,100,100
8817,0.89,0.018000000000000002,8817,0.9949369936993699,100,100
8818,0.89,0.019,8818,0.9967349696014411,100,100
8819,0.89,0.02,8819,0.9958398920620644,100,100
8820,0.89,0.021,8820,0.997202327663384,100,100
8821,0.89,0.022,8821,0.9948470930883836,100,100
8822,0.89,0.023,8822,0.9934911906632252,100,100
8823,0.89,0.024,8823,0.9954740891604436,100,100
8824,0.89,0.025,8824,0.9955091501066576,100,100
8825,0.89,0.026000000000000002,8825,0.995405132802869,100,100
8826,0.89,0.027,8826,0.99407688869021,100,100
8827,0.89,0.028,8827,0.9940348902644908,100,100
8828,0.89,0.029,8828,0.9950422535211267,100,100
8829,0.89,0.03,8829,0.995843630644799,100,100
8830,0.89,0.031,8830,0.9923189879137015,100,100
8831,0.89,0.032,8831,0.992804946599213,100,100
8832,0.89,0.033,8832,0.9963058323071756,100,100
8833,0.89,0.034,8833,0.993586137054124,100,100
8834,0.89,0.035,8834,0.9899943788645307,100,100
8835,0.89,0.036000000000000004,8835,0.9927691786238843,100,100
8836,0.89,0.037,8836,0.9945909398242055,100,100
8837,0.89,0.038,8837,0.9917439493327301,100,100
8838,0.89,0.039,8838,0.9937733499377335,100,100
8839,0.89,0.04,8839,0.9948273923310469,100,100
8840,0.89,0.041,8840,0.9938056087397229,100,100
8841,0.89,0.042,8841,0.9957332135638896,100,100
8842,0.89,0.043000000000000003,8842,0.9945005611672278,100,100
8843,0.89,0.044,8843,0.9911005970485525,100,100
8844,0.89,0.045,8844,0.9969778374748153,100,100
8845,0.89,0.046,8845,0.9930117222723174,100,100
8846,0.89,0.047,8846,0.9943946188340808,100,100
8847,0.89,0.048,8847,0.9946037099494098,100,100
8848,0.89,0.049,8848,0.9949523275378576,100,100
8849,0.89,0.05,8849,0.9949489280502862,100,100
8850,0.89,0.051000000000000004,8850,0.9954914337240758,100,100
8851,0.89,0.052000000000000005,8851,0.9907522273598737,100,100
8852,0.89,0.053,8852,0.9942340305257208,100,100
8853,0.89,0.054,8853,0.992710552876528,100,100
8854,0.89,0.055,8854,0.9946073474890462,100,100
8855,0.89,0.056,8855,0.9968564050746603,100,100
8856,0.89,0.057,8856,0.992436215850079,100,100
8857,0.89,0.058,8857,0.9961797752808988,100,100
8858,0.89,0.059000000000000004,8858,0.9942921096810297,100,100
8859,0.89,0.06,8859,0.9937825005652272,100,100
8860,0.89,0.061,8860,0.9937170425221586,100,100
8861,0.89,0.062,8861,0.9973127309371851,100,100
8862,0.89,0.063,8862,0.9948215692896544,100,100
8863,0.89,0.064,8863,0.9952692047758505,100,100
8864,0.89,0.065,8864,0.9964073200853262,100,100
8865,0.89,0.066,8865,0.9941296003612554,100,100
8866,0.89,0.067,8866,0.9938278532151273,100,100
8867,0.89,0.068,8867,0.9927691786238843,100,100
8868,0.89,0.069,8868,0.9947072072072072,100,100
8869,0.89,0.07,8869,0.995836146747693,100,100
8870,0.89,0.07100000000000001,8870,0.9947327132130449,100,100
8871,0.89,0.07200000000000001,8871,0.9928259163770877,100,100
8872,0.89,0.073,8872,0.9960740325294447,100,100
8873,0.89,0.074,8873,0.9901850180505415,100,100
8874,0.89,0.075,8874,0.993421052631579,100,100
8875,0.89,0.076,8875,0.9934618419569383,100,100
8876,0.89,0.077,8876,0.9945330804418163,100,100
8877,0.89,0.078,8877,0.993906567366283,100,100
8878,0.89,0.079,8878,0.9918289679874637,100,100
8879,0.89,0.08,8879,0.9926075268817204,100,100
8880,0.89,0.081,8880,0.9922200924568723,100,100
8881,0.89,0.082,8881,0.9948343627175744,100,100
8882,0.89,0.083,8882,0.9968662562954672,100,100
8883,0.89,0.084,8883,0.9951505582496899,100,100
8884,0.89,0.085,8884,0.9938533750558785,100,100
8885,0.89,0.08600000000000001,8885,0.9952649379932357,100,100
8886,0.89,0.08700000000000001,8886,0.9942978533094812,100,100
8887,0.89,0.088,8887,0.9927781539155947,100,100
8888,0.89,0.089,8888,0.9964201812283253,100,100
8889,0.89,0.09,8889,0.9938181409463864,100,100
8890,0.89,0.091,8890,0.9947350733729137,100,100
8891,0.89,0.092,8891,0.9933318264014467,100,100
8892,0.89,0.093,8892,0.9966394085359023,100,100
8893,0.89,0.094,8893,0.9951788317075906,100,100
8894,0.89,0.095,8894,0.9927503903635958,100,100
8895,0.89,0.096,8895,0.9939230249831195,100,100
8896,0.89,0.097,8896,0.99303683737646,100,100
8897,0.89,0.098,8897,0.994150073124086,100,100
8898,0.89,0.099,8898,0.9944844664565511,100,100
8899,0.89,0.1,8899,0.9958258122743683,100,100
8900,0.9,0.001,8900,0.9948951281766729,100,100
8901,0.9,0.002,8901,0.9966596147422336,100,100
8902,0.9,0.003,8902,0.9955426788500111,100,100
8903,0.9,0.004,8903,0.9948792162974507,100,100
8904,0.9,0.005,8904,0.9969019694622704,100,100
8905,0.9,0.006,8905,0.9942305558637523,100,100
8906,0.9,0.007,8906,0.9953328147571953,100,100
8907,0.9,0.008,8907,0.9952444149524442,100,100
8908,0.9,0.009000000000000001,8908,0.9939893143365984,100,100
8909,0.9,0.01,8909,0.9896620720320143,100,100
8910,0.9,0.011,8910,0.9956613638891979,100,100
8911,0.9,0.012,8911,0.9936405221466027,100,100
8912,0.9,0.013000000000000001,8912,0.9961210240496509,100,100
8913,0.9,0.014,8913,0.9943295530353569,100,100
8914,0.9,0.015,8914,0.9928730512249443,100,100
8915,0.9,0.016,8915,0.9958961845607809,100,100
8916,0.9,0.017,8916,0.9935755427558707,100,100
8917,0.9,0.018000000000000002,8917,0.9951847704367301,100,100
8918,0.9,0.019,8918,0.9940953654188949,100,100
8919,0.9,0.02,8919,0.9967731167241571,100,100
8920,0.9,0.021,8920,0.9938155715074545,100,100
8921,0.9,0.022,8921,0.9965501891831738,100,100
8922,0.9,0.023,8922,0.9965467305335858,100,100
8923,0.9,0.024,8923,0.9957636566332219,100,100
8924,0.9,0.025,8924,0.9971315092674315,100,100
8925,0.9,0.026000000000000002,8925,0.9956844085426579,100,100
8926,0.9,0.027,8926,0.9943295530353569,100,100
8927,0.9,0.028,8927,0.996221382529451,100,100
8928,0.9,0.029,8928,0.994459219858156,100,100
8929,0.9,0.03,8929,0.9964601769911504,100,100
8930,0.9,0.031,8930,0.9955237242614146,100,100
8931,0.9,0.032,8931,0.9946820296920009,100,100
8932,0.9,0.033,8932,0.9964570416297609,100,100
8933,0.9,0.034,8933,0.9953062136790344,100,100
8934,0.9,0.035,8934,0.9955525906159662,100,100
8935,0.9,0.036000000000000004,8935,0.9954215522054718,100,100
8936,0.9,0.037,8936,0.9946642952423299,100,100
8937,0.9,0.038,8937,0.9948580371115583,100,100
8938,0.9,0.039,8938,0.9955421821018612,100,100
8939,0.9,0.04,8939,0.9962414326774265,100,100
8940,0.9,0.041,8940,0.9960915689558906,100,100
8941,0.9,0.042,8941,0.9935833609912601,100,100
8942,0.9,0.043000000000000003,8942,0.9930294312901085,100,100
8943,0.9,0.044,8943,0.9935712702283307,100,100
8944,0.9,0.045,8944,0.996131741821397,100,100
8945,0.9,0.046,8945,0.9930046635576283,100,100
8946,0.9,0.047,8946,0.9955678670360111,100,100
8947,0.9,0.048,8947,0.9957688453401625,100,100
8948,0.9,0.049,8948,0.9973345179920036,100,100
8949,0.9,0.05,8949,0.9946547884187082,100,100
8950,0.9,0.051000000000000004,8950,0.9960070984915705,100,100
8951,0.9,0.052000000000000005,8951,0.9936483173612659,100,100
8952,0.9,0.053,8952,0.9963206600512877,100,100
8953,0.9,0.054,8953,0.995987963891675,100,100
8954,0.9,0.055,8954,0.9962201222901612,100,100
8955,0.9,0.056,8955,0.9951289715487657,100,100
8956,0.9,0.057,8956,0.9978851291184327,100,100
8957,0.9,0.058,8957,0.9946890905067493,100,100
8958,0.9,0.059000000000000004,8958,0.9967813540510544,100,100
8959,0.9,0.06,8959,0.9952094474153298,100,100
8960,0.9,0.061,8960,0.9948814954934906,100,100
8961,0.9,0.062,8961,0.9955530850472485,100,100
8962,0.9,0.063,8962,0.9959991109135363,100,100
8963,0.9,0.064,8963,0.9955426788500111,100,100
8964,0.9,0.065,8964,0.9949019173223983,100,100
8965,0.9,0.066,8965,0.9957716701902748,100,100
8966,0.9,0.067,8966,0.9954444444444445,100,100
8967,0.9,0.068,8967,0.9963374028856826,100,100
8968,0.9,0.069,8968,0.9946601401713205,100,100
8969,0.9,0.07,8969,0.9951111111111111,100,100
8970,0.9,0.07100000000000001,8970,0.9953395472703063,100,100
8971,0.9,0.07200000000000001,8971,0.9946949602122016,100,100
8972,0.9,0.073,8972,0.9948700791792127,100,100
8973,0.9,0.074,8973,0.994314381270903,100,100
8974,0.9,0.075,8974,0.9919041809914606,100,100
8975,0.9,0.076,8975,0.9952480937120124,100,100
8976,0.9,0.077,8976,0.9941215616681455,100,100
8977,0.9,0.078,8977,0.9953224189776144,100,100
8978,0.9,0.079,8978,0.9909592061742006,100,100
8979,0.9,0.08,8979,0.9964765470160758,100,100
8980,0.9,0.081,8980,0.9947777777777778,100,100
8981,0.9,0.082,8981,0.9910586157412518,100,100
8982,0.9,0.083,8982,0.9964476021314387,100,100
8983,0.9,0.084,8983,0.9967648371262829,100,100
8984,0.9,0.085,8984,0.9962002682163612,100,100
8985,0.9,0.08600000000000001,8985,0.9960190202366471,100,100
8986,0.9,0.08700000000000001,8986,0.9937943262411347,100,100
8987,0.9,0.088,8987,0.9953493522312036,100,100
8988,0.9,0.089,8988,0.9940099833610649,100,100
8989,0.9,0.09,8989,0.9972085752568111,100,100
8990,0.9,0.091,8990,0.9957843354781452,100,100
8991,0.9,0.092,8991,0.9942343940569908,100,100
8992,0.9,0.093,8992,0.9951024042742653,100,100
8993,0.9,0.094,8993,0.9955451609310614,100,100
8994,0.9,0.095,8994,0.9956603983531768,100,100
8995,0.9,0.096,8995,0.9964507542147294,100,100
8996,0.9,0.097,8996,0.9947742939737603,100,100
8997,0.9,0.098,8997,0.9950788502404653,100,100
8998,0.9,0.099,8998,0.9925671178167296,100,100
8999,0.9,0.1,8999,0.9962154942119323,100,100
9000,0.91,0.001,9000,0.997698882314267,100,100
9001,0.91,0.002,9001,0.9955985915492958,100,100
9002,0.91,0.003,9002,0.994940050599494,100,100
9003,0.91,0.004,9003,0.9977041653000984,100,100
9004,0.91,0.005,9004,0.9953775038520801,100,100
9005,0.91,0.006,9005,0.9954726148409894,100,100
9006,0.91,0.007,9006,0.9949704788978788,100,100
9007,0.91,0.008,9007,0.9971321420692698,100,100
9008,0.91,0.009000000000000001,9008,0.9963592233009708,100,100
9009,0.91,0.01,9009,0.9971453667105841,100,100
9010,0.91,0.011,9010,0.9946082746478874,100,100
9011,0.91,0.012,9011,0.9953810623556582,100,100
9012,0.91,0.013000000000000001,9012,0.9963875205254515,100,100
9013,0.91,0.014,9013,0.9974711379879054,100,100
9014,0.91,0.015,9014,0.9963859380133611,100,100
9015,0.91,0.016,9015,0.997591680350301,100,100
9016,0.91,0.017,9016,0.9984576401894899,100,100
9017,0.91,0.018000000000000002,9017,0.9983577841033501,100,100
9018,0.91,0.019,9018,0.9959224156931893,100,100
9019,0.91,0.02,9019,0.9970524017467249,100,100
9020,0.91,0.021,9020,0.9966978536048432,100,100
9021,0.91,0.022,9021,0.9954681109760142,100,100
9022,0.91,0.023,9022,0.9971334068357222,100,100
9023,0.91,0.024,9023,0.9967014843320505,100,100
9024,0.91,0.025,9024,0.996932179248384,100,100
9025,0.91,0.026000000000000002,9025,0.997686205376818,100,100
9026,0.91,0.027,9026,0.996705830679697,100,100
9027,0.91,0.028,9027,0.9969301611665388,100,100
9028,0.91,0.029,9028,0.9960456942003515,100,100
9029,0.91,0.03,9029,0.9969304976978732,100,100
9030,0.91,0.031,9030,0.9952778387876126,100,100
9031,0.91,0.032,9031,0.9963636363636363,100,100
9032,0.91,0.033,9032,0.9973623475107155,100,100
9033,0.91,0.034,9033,0.9939640035118525,100,100
9034,0.91,0.035,9034,0.996689472522622,100,100
9035,0.91,0.036000000000000004,9035,0.9948129345546849,100,100
9036,0.91,0.037,9036,0.9958369851007888,100,100
9037,0.91,0.038,9037,0.9978014730130812,100,100
9038,0.91,0.039,9038,0.9960356788899901,100,100
9039,0.91,0.04,9039,0.9955171659741964,100,100
9040,0.91,0.041,9040,0.9939085170007753,100,100
9041,0.91,0.042,9041,0.9952559576345984,100,100
9042,0.91,0.043000000000000003,9042,0.9940403928926167,100,100
9043,0.91,0.044,9043,0.996920030799692,100,100
9044,0.91,0.045,9044,0.9964885328651377,100,100
9045,0.91,0.046,9045,0.995930040699593,100,100
9046,0.91,0.047,9046,0.9976968633472253,100,100
9047,0.91,0.048,9047,0.9960391682253273,100,100
9048,0.91,0.049,9048,0.9964835164835165,100,100
9049,0.91,0.05,9049,0.9946943738255776,100,100
9050,0.91,0.051000000000000004,9050,0.9963684384285243,100,100
9051,0.91,0.052000000000000005,9051,0.9949322463368955,100,100
9052,0.91,0.053,9052,0.997807978956598,100,100
9053,0.91,0.054,9053,0.9952861214645911,100,100
9054,0.91,0.055,9054,0.998029772329247,100,100
9055,0.91,0.056,9055,0.9952845706766092,100,100
9056,0.91,0.057,9056,0.9965817620465321,100,100
9057,0.91,0.058,9057,0.9965963987703118,100,100
9058,0.91,0.059000000000000004,9058,0.9943863511282334,100,100
9059,0.91,0.06,9059,0.9957147566201516,100,100
9060,0.91,0.061,9060,0.9968114348543156,100,100
9061,0.91,0.062,9061,0.994815223386652,100,100
9062,0.91,0.063,9062,0.9970536883457005,100,100
9063,0.91,0.064,9063,0.9945301389344711,100,100
9064,0.91,0.065,9064,0.9978115767589452,100,100
9065,0.91,0.066,9065,0.9957072096862961,100,100
9066,0.91,0.067,9066,0.9958094397882664,100,100
9067,0.91,0.068,9067,0.9971327745919718,100,100
9068,0.91,0.069,9068,0.9950396825396826,100,100
9069,0.91,0.07,9069,0.9937245403501046,100,100
9070,0.91,0.07100000000000001,9070,0.9970368744512731,100,100
9071,0.91,0.07200000000000001,9071,0.9976879885500385,100,100
9072,0.91,0.073,9072,0.9958075904677847,100,100
9073,0.91,0.074,9073,0.9947997344545253,100,100
9074,0.91,0.075,9074,0.9949260975071696,100,100
9075,0.91,0.076,9075,0.9974716939650434,100,100
9076,0.91,0.077,9076,0.9950717336545832,100,100
9077,0.91,0.078,9077,0.9956097025573483,100,100
9078,0.91,0.079,9078,0.9972641715911578,100,100
9079,0.91,0.08,9079,0.9960339319158312,100,100
9080,0.91,0.081,9080,0.995704845814978,100,100
9081,0.91,0.082,9081,0.994305738063951,100,100
9082,0.91,0.083,9082,0.9976751909664563,100,100
9083,0.91,0.084,9083,0.9977939554378998,100,100
9084,0.91,0.085,9084,0.9958246346555324,100,100
9085,0.91,0.08600000000000001,9085,0.9971466198419666,100,100
9086,0.91,0.08700000000000001,9086,0.997252143328204,100,100
9087,0.91,0.088,9087,0.9954875632841734,100,100
9088,0.91,0.089,9088,0.997252143328204,100,100
9089,0.91,0.09,9089,0.9960404751429829,100,100
9090,0.91,0.091,9090,0.9968128365754478,100,100
9091,0.91,0.092,9091,0.997906566769502,100,100
9092,0.91,0.093,9092,0.9956111476848803,100,100
9093,0.91,0.094,9093,0.9971425431366084,100,100
9094,0.91,0.095,9094,0.9972536526419862,100,100
9095,0.91,0.096,9095,0.9948146513680495,100,100
9096,0.91,0.097,9096,0.9962517914232168,100,100
9097,0.91,0.098,9097,0.9966934861677504,100,100
9098,0.91,0.099,9098,0.9951664286498957,100,100
9099,0.91,0.1,9099,0.99725847132361,100,100
9100,0.92,0.001,9100,0.9924934725848564,100,100
9101,0.92,0.002,9101,0.9952142701762019,100,100
9102,0.92,0.003,9102,0.9976047904191617,100,100
9103,0.92,0.004,9103,0.9952158312493204,100,100
9104,0.92,0.005,9104,0.9965145408996842,100,100
9105,0.92,0.006,9105,0.9976123290644671,100,100
9106,0.92,0.007,9106,0.9973938538386361,100,100
9107,0.92,0.008,9107,0.9971763683753258,100,100
9108,0.92,0.009000000000000001,9108,0.9980565752537249,100,100
